Category,SKU,ProductName,Location,Bin,BatchSerialNumber,ExpiryDate,Discount,StockValue,OnHand,VolumeOnHand,Available,OnOrder,InTransit,Allocated,Status,Unit,Family,StockLocator,Brand,PriceTier1,PriceTier2,PriceTier3,NextDeliveryDate
"Xero","3700358004220","SERGE LUTENS «������ʱ����Ũ��ˮ 100ML (��װ) - 3700358004220","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","SERGE LUTENS",0.0000,0.0000,0.0000,
"Xero","3700358004220","SERGE LUTENS «������ʱ����Ũ��ˮ 100ML (��װ) - 3700358004220","WNL","2-H-3","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","SERGE LUTENS",0.0000,0.0000,0.0000,
"Xero","3700358004220","SERGE LUTENS «������ʱ����Ũ��ˮ 100ML (��װ) - 3700358004220","WNL","4-D-6","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","SERGE LUTENS",0.0000,0.0000,0.0000,
"Xero","3700358004114","SERGE LUTENS «���ϰ�����ŮŨ��ˮ 100ML (��װ) - 3700358004114","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","SERGE LUTENS",0.0000,0.0000,0.0000,
"Xero","3700358004114","SERGE LUTENS «���ϰ�����ŮŨ��ˮ 100ML (��װ) - 3700358004114","WNL","2-E-4","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","SERGE LUTENS",0.0000,0.0000,0.0000,
"Xero","3700358004114","SERGE LUTENS «���ϰ�����ŮŨ��ˮ 100ML (��װ) - 3700358004114","WNL","2-F-3","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","SERGE LUTENS",0.0000,0.0000,0.0000,
"Xero","3700358004114","SERGE LUTENS «���ϰ�����ŮŨ��ˮ 100ML (��װ) - 3700358004114","WNL","3-F-4","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","SERGE LUTENS",0.0000,0.0000,0.0000,
"Xero","3700358004114","SERGE LUTENS «���ϰ�����ŮŨ��ˮ 100ML (��װ) - 3700358004114","WNL","4-D-6","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","SERGE LUTENS",0.0000,0.0000,0.0000,
"Xero","3700358120814","Serge Lutens A La Nuit Edp 75ML","WNL","2-G-1","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358123563","Serge Lutens Ambre Sultan Edp 100ML","WNL","2-J-3","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358123563","Serge Lutens Ambre Sultan Edp 100ML","WNL","3-J-3","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358004121","Serge Lutens Ambre Sultan EDP 100ml (T)","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358004121","Serge Lutens Ambre Sultan EDP 100ml (T)","WNL","3-E-5","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358004121","Serge Lutens Ambre Sultan EDP 100ml (T)","WNL","4-D-6","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211901","Serge Lutens AMBRE SULTAN EDP 50 ml (T)","WNL","1-G-1","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211901","Serge Lutens AMBRE SULTAN EDP 50 ml (T)","WNL","1-I-3","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211901","Serge Lutens AMBRE SULTAN EDP 50 ml (T)","WNL","2-C-2","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211901","Serge Lutens AMBRE SULTAN EDP 50 ml (T)","WNL","2-E-3","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211901","Serge Lutens AMBRE SULTAN EDP 50 ml (T)","WNL","4-C-5","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358091596","Serge Lutens Ambre Sultan Zellige Limited Edition EDP 50 ml (T)","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358003117","SERGE LUTENS BAPTEME DU FEU (U) EDP 50 ml (T)","WNL","5-G-6","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358004268","Serge Lutens Bapteme du feu EDP 100ml (T)","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358004268","Serge Lutens Bapteme du feu EDP 100ml (T)","WNL","4-C-3","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358004268","Serge Lutens Bapteme du feu EDP 100ml (T)","WNL","4-D-3","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358004268","Serge Lutens Bapteme du feu EDP 100ml (T)","WNL","4-D-6","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211864","Serge Lutens Bois de vanille EDP 50ML (T)","WNL","2-E-4","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211864","Serge Lutens Bois de vanille EDP 50ML (T)","WNL","2-G-2","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211864","Serge Lutens Bois de vanille EDP 50ML (T)","WNL","2-G-3","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211864","Serge Lutens Bois de vanille EDP 50ML (T)","WNL","3-H-2","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358200042","Serge Lutens Bois De Violette Edp 75ML","WNL","3-I-3","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358200035","Serge Lutens Bois Et Musc Edp 75ML","WNL","2-G-3","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358200028","Serge Lutens Bois Oriental Edp 75ML","WNL","2-H-1","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358123549","Serge Lutens Bourreau Des Fleurs Parfum 50ML","WNL","4-C-4","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358200288","Serge Lutens Boxeuses Edp 75ML","CN-IN","2-G-2","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358200288","Serge Lutens Boxeuses Edp 75ML","WNL","2-G-2","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","2200000031167","Serge Lutens Boxeuses Edp 75ml (T)","WNL","3-F-3","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358123808","Serge Lutens Chene EDP 100ML","WNL","4-A-2","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358006305","Serge Lutens Chene Edp 100ml (T)","WNL","3-F-2","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358004169","Serge Lutens Chergui EDP 100ml (T)","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358004169","Serge Lutens Chergui EDP 100ml (T)","WNL","4-D-5","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211888","Serge Lutens CHERGUI EDP 50 ml (T","WNL","1-I-1","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211888","Serge Lutens CHERGUI EDP 50 ml (T","WNL","2-B-2","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211888","Serge Lutens CHERGUI EDP 50 ml (T","WNL","2-E-3","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211888","Serge Lutens CHERGUI EDP 50 ml (T","WNL","3-H-1","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358004183","Serge Lutens Clair de Musc EDP 100ml (T)","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358004183","Serge Lutens Clair de Musc EDP 100ml (T)","WNL","4-D-5","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358004183","Serge Lutens Clair de Musc EDP 100ml (T)","WNL","T7","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211833","Serge Lutens CLAIR DE MUSC EDP 50 ml (T)","WNL","2-E-4","",,"",537.9673,15.0000,0.0000,15.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211833","Serge Lutens CLAIR DE MUSC EDP 50 ml (T)","WNL","3-I-4","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358123167","Serge Lutens Cracheuse De Flammes Parfum 50ML","WNL","3-I-2","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358123754","Serge Lutens Cuir Mauresque EDP 100ML","WNL","3-D-3","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358004213","SERGE LUTENS DATURA NOIR EDP 100 ML (T)","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","SERGE LUTENS",0.0000,0.0000,0.0000,
"Xero","3700358004213","SERGE LUTENS DATURA NOIR EDP 100 ML (T)","WNL","3-H-3","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","SERGE LUTENS",0.0000,0.0000,0.0000,
"Xero","3700358004213","SERGE LUTENS DATURA NOIR EDP 100 ML (T)","WNL","4-C-4","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","SERGE LUTENS",0.0000,0.0000,0.0000,
"Xero","3700358004213","SERGE LUTENS DATURA NOIR EDP 100 ML (T)","WNL","4-D-5","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","SERGE LUTENS",0.0000,0.0000,0.0000,
"Xero","3700358004213","SERGE LUTENS DATURA NOIR EDP 100 ML (T)","WNL","U8","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","SERGE LUTENS",0.0000,0.0000,0.0000,
"Xero","3700358211840","Serge Lutens DATURA NOIR EDP 50 ml (T)","WNL","2-E-3","",,"",609.8003,17.0000,0.0000,17.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211840","Serge Lutens DATURA NOIR EDP 50 ml (T)","WNL","4-D-3","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358004275","Serge Lutens Dent de Lait EDP 100ml (T)","WNL","3-I-1","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358122931","Serge Lutens EAU DE PARFUM(T) 50ml","WNL","4-D-3","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358122931","Serge Lutens EAU DE PARFUM(T) 50ml","WNL","4-D-4","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358200257","Serge Lutens El Attarine Edp 75ML","WNL","3-D-2","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","2200000031235","Serge Lutens El Attarine Edp 75ml (T)","WNL","3-F-2","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358004138","Serge Lutens Feminite Du Bois EDP 100ml (T)","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358004138","Serge Lutens Feminite Du Bois EDP 100ml (T)","WNL","2-H-2","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358004138","Serge Lutens Feminite Du Bois EDP 100ml (T)","WNL","3-B-3","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358004138","Serge Lutens Feminite Du Bois EDP 100ml (T)","WNL","4-D-5","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211918","Serge Lutens FEMINITE DU BOIS EDP 50 ml (T)","WNL","2-E-3","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211918","Serge Lutens FEMINITE DU BOIS EDP 50 ml (T)","WNL","2-F-6","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211918","Serge Lutens FEMINITE DU BOIS EDP 50 ml (T)","WNL","2-G-4","",,"",1615.8018,45.0000,0.0000,45.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211123","Serge Lutens Fils De Joie EDP 50 ml (T)","WNL","4-A-3","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358123624","Serge Lutens Five O'Clock Au Gingembre Edp 100ML","WNL","2-H-5","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358212175","Serge Lutens FLEURS D ORANGE EDP 50 ml (T)","WNL","2-E-4","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358212175","Serge Lutens FLEURS D ORANGE EDP 50 ml (T)","WNL","3-F-2","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358090742","Serge Lutens Fleurs de Citronnier EDP 100ml (T)","WNL","3-E-1","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211857","Serge Lutens FYVE O'CLOCK AU GINGEMBRE EDP 50 ml (T)","WNL","","",,"",0.0000,0.0000,0.0000,-1.0000,0.0000,0.0000,1.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211857","Serge Lutens FYVE O'CLOCK AU GINGEMBRE EDP 50 ml (T)","WNL","2-D-2","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211857","Serge Lutens FYVE O'CLOCK AU GINGEMBRE EDP 50 ml (T)","WNL","2-E-4","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211857","Serge Lutens FYVE O'CLOCK AU GINGEMBRE EDP 50 ml (T)","WNL","3-F-4","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211857","Serge Lutens FYVE O'CLOCK AU GINGEMBRE EDP 50 ml (T)","WNL","4-Z-3","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358090735","Serge Lutens Gris Clair EDP 100ml (T)","WNL","3-B-1","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358090735","Serge Lutens Gris Clair EDP 100ml (T)","WNL","4-D-3","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358200080","Serge Lutens Iris Silver Mist Edp 75ML","WNL","2-H-4","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211765","Serge Lutens LA COUCHE DU DIABLE EDP 50 ml (T)","WNL","2-E-3","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211765","Serge Lutens LA COUCHE DU DIABLE EDP 50 ml (T)","WNL","2-H-3","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358123587","Serge Lutens La Fille de Berlin EDP 100 ml","WNL","2-I-5","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358123389","SERGE LUTENS LA FILLE DE BERLIN EDP 50 ML","CN-IN","2-F-5","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","SERGE LUTENS",0.0000,0.0000,0.0000,
"Xero","3700358123389","SERGE LUTENS LA FILLE DE BERLIN EDP 50 ML","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","SERGE LUTENS",0.0000,0.0000,0.0000,
"Xero","3700358123389","SERGE LUTENS LA FILLE DE BERLIN EDP 50 ML","WNL","2-F-5","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","SERGE LUTENS",0.0000,0.0000,0.0000,
"Xero","3700358123389","SERGE LUTENS LA FILLE DE BERLIN EDP 50 ML","WNL","A5","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","SERGE LUTENS",0.0000,0.0000,0.0000,
"Xero","3700358211895","Serge Lutens La Fille de Berlin EDP 50ml (T)","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211895","Serge Lutens La Fille de Berlin EDP 50ml (T)","WNL","1-G-1","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211895","Serge Lutens La Fille de Berlin EDP 50ml (T)","WNL","1-I-2","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211895","Serge Lutens La Fille de Berlin EDP 50ml (T)","WNL","2-E-3","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211895","Serge Lutens La Fille de Berlin EDP 50ml (T)","WNL","3-B-4","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211895","Serge Lutens La Fille de Berlin EDP 50ml (T)","WNL","3-H-3","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358124027","SERGE LUTENS LA FILLE DE BERLIN TRAVEL KIT -LIMITE","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","SERGE LUTENS",0.0000,0.0000,0.0000,
"Xero","3700358211772","Serge Lutens La Participe Passe EDP 50 ml (T)","WNL","3-I-5","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358123679","Serge Lutens La Religieuse EDP 100 ml","WNL","4-D-4","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358004237","SERGE LUTENS LA RELIGIEUSE EDP 100 ML (T)","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","SERGE LUTENS",0.0000,0.0000,0.0000,
"Xero","3700358004237","SERGE LUTENS LA RELIGIEUSE EDP 100 ML (T)","WNL","4-D-5","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","SERGE LUTENS",0.0000,0.0000,0.0000,
"Xero","3700358123471","Serge Lutens La Religieuse EDP 50 ml","CN-IN","WALL-D-4","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358123471","Serge Lutens La Religieuse EDP 50 ml","WNL","WALL-D-4","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211925","Serge Lutens La Religieuse EDP 50ml (T)","WNL","","",,"",0.0000,0.0000,0.0000,-1.0000,0.0000,0.0000,1.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211925","Serge Lutens La Religieuse EDP 50ml (T)","WNL","2-E-3","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211925","Serge Lutens La Religieuse EDP 50ml (T)","WNL","2-E-6","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211925","Serge Lutens La Religieuse EDP 50ml (T)","WNL","2-I-2","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211925","Serge Lutens La Religieuse EDP 50ml (T)","WNL","3-J-6","",,"",38.2520,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211925","Serge Lutens La Religieuse EDP 50ml (T)","WNL","4-D-6","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358211925","Serge Lutens La Religieuse EDP 50ml (T)","WNL","B2","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358004244","Serge Lutens La Vierge De Fer EDP 100ml (T)","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358123686","Serge Lutens La Vierge De Fer EDP 100ml (T)","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358123686","Serge Lutens La Vierge De Fer EDP 100ml (T)","WNL","1-I-1","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358004244","Serge Lutens La Vierge De Fer EDP 100ml (T)","WNL","4-D-3","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3700358004244","Serge Lutens La Vierge De Fer EDP 100ml (T)","WNL","4-D-5","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
